ENSG00000268505	0.6390030766915242
ENSG00000173660	0.6384419389754192
ENSG00000157765	0.6364029168189129
ENSG00000144746	0.6336687677205906
ENSG00000153060	0.6328464746830706
ENSG00000196419	0.6328009759099791
ENSG00000099974	0.6321594934793588
ENSG00000143774	0.6316777501773982
ENSG00000137309	0.6314440163373238
ENSG00000255394	0.6312479383784473
ENSG00000234921	0.6305079459914875
ENSG00000254999	0.630117585989308
ENSG00000168703	0.629897623340137
ENSG00000220660	0.6297150995887995
ENSG00000116288	0.6293710631799947
ENSG00000126602	0.627413350709757
ENSG00000173457	0.6273209320514368
ENSG00000104824	0.6271894552732424
ENSG00000166535	0.6269202575374087
ENSG00000136634	0.6265246866635188
ENSG00000128050	0.6263957271236722
ENSG00000127616	0.6260743156356399
ENSG00000103187	0.6258487553082435
ENSG00000077312	0.6251132969556523
ENSG00000074800	0.6248234426296382
ENSG00000130726	0.6243191939729207
ENSG00000179262	0.6235049581347913
ENSG00000272519	0.6232415363591359
ENSG00000106244	0.6226806029665437
ENSG00000111667	0.6219718379260604
ENSG00000126067	0.6218683480696734
ENSG00000225579	0.6216955816757173
ENSG00000146731	0.6204459696247462
ENSG00000244122	0.6198151431151004
ENSG00000172270	0.6196052040787656
ENSG00000148948	0.6187410904434705
ENSG00000167863	0.6185846570960181
ENSG00000265556	0.6178005288581563
ENSG00000141858	0.6175801520767015
ENSG00000170890	0.6172799004132463
ENSG00000105669	0.6164721489994942
ENSG00000132305	0.6157655276962073
ENSG00000105401	0.6148242219412736
ENSG00000114023	0.6145874581509982
ENSG00000260041	0.6143352021062469
ENSG00000141349	0.6123184104240755
ENSG00000272161	0.611463780169931
ENSG00000108518	0.6104143440390153
ENSG00000106367	0.6100571745993757
ENSG00000163634	0.609863051234744
ENSG00000267690	0.6097633992094122
ENSG00000227508	0.6084242494090832
ENSG00000175334	0.6082734748083003
ENSG00000241468	0.6078813929585685
ENSG00000135624	0.607491976886884
ENSG00000175262	0.606652727531358
ENSG00000204655	0.6061722345333829
